"annotation_id","annotator","created_at","id","image","labels","lead_time","polygon","updated_at" 
1537,"1","2026-07-01T06:01:20.174477Z",1537,"/data/upload/8/bea35dae-1f0a9834-0f2b-63cc-b0aa-92d6176ed24a.jpg","[{""points"":[[23.260643821391486,99.06542056074767],[24.091381100726895,87.07165109034268],[23.67601246105919,71.33956386292834],[22.84527518172378,55.60747663551402],[20.768431983385256,28.971962616822427],[18.06853582554517,13.707165109034266],[16.614745586708203,0.778816199376947],[64.58982346832815,0.46728971962616817],[72.27414330218068,11.059190031152648],[78.29698857736241,28.81619937694704],[81.4122533748702,47.0404984423676],[80.5815160955348,68.53582554517133],[76.42782969885774,86.13707165109035],[71.02803738317756,94.0809968847352],[63.75908618899273,99.68847352024922]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",26.716,"[{""points"":[[23.260643821391486,99.06542056074767],[24.091381100726895,87.07165109034268],[23.67601246105919,71.33956386292834],[22.84527518172378,55.60747663551402],[20.768431983385256,28.971962616822427],[18.06853582554517,13.707165109034266],[16.614745586708203,0.778816199376947],[64.58982346832815,0.46728971962616817],[72.27414330218068,11.059190031152648],[78.29698857736241,28.81619937694704],[81.4122533748702,47.0404984423676],[80.5815160955348,68.53582554517133],[76.42782969885774,86.13707165109035],[71.02803738317756,94.0809968847352],[63.75908618899273,99.68847352024922]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:01:20.174477Z"
1538,"1","2026-07-01T06:01:49.873265Z",1538,"/data/upload/8/d1ffe532-1f0aa5bb-d238-6a24-bc9b-92d6176ed24a.jpg","[{""points"":[[30.32191069574247,99.37694704049844],[28.037383177570092,87.53894080996885],[26.583592938733126,66.97819314641744],[24.922118380062305,43.45794392523364],[23.883696780893043,23.364485981308412],[23.05295950155763,7.943925233644859],[23.67601246105919,0.46728971962616817],[63.75908618899273,0.3115264797507788],[69.98961578400831,8.09968847352025],[76.42782969885774,29.906542056074763],[79.33541017653167,50.62305295950156],[79.33541017653167,71.96261682242991],[77.466251298027,88.1619937694704],[73.1048805815161,99.37694704049844]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",29.081,"[{""points"":[[30.32191069574247,99.37694704049844],[28.037383177570092,87.53894080996885],[26.583592938733126,66.97819314641744],[24.922118380062305,43.45794392523364],[23.883696780893043,23.364485981308412],[23.05295950155763,7.943925233644859],[23.67601246105919,0.46728971962616817],[63.75908618899273,0.3115264797507788],[69.98961578400831,8.09968847352025],[76.42782969885774,29.906542056074763],[79.33541017653167,50.62305295950156],[79.33541017653167,71.96261682242991],[77.466251298027,88.1619937694704],[73.1048805815161,99.37694704049844]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:01:49.873265Z"
1539,"1","2026-07-01T06:02:11.913857Z",1539,"/data/upload/8/c78e8380-1f0b6ef4-d3db-68ba-b1d4-92d6176ed24a.jpg","[{""points"":[[29.075804776739357,75.70093457943925],[31.775700934579437,70.24922118380063],[32.191069574247145,58.56697819314641],[25.752855659397717,32.71028037383177],[15.57632398753894,0.6230529595015576],[85.56593977154725,0.46728971962616817],[84.52751817237798,19.314641744548286],[80.16614745586709,35.82554517133956],[74.97403946002078,48.598130841121495],[67.08203530633438,57.009345794392516],[56.490134994807896,64.01869158878505],[39.66770508826583,72.11838006230529]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",21.359,"[{""points"":[[29.075804776739357,75.70093457943925],[31.775700934579437,70.24922118380063],[32.191069574247145,58.56697819314641],[25.752855659397717,32.71028037383177],[15.57632398753894,0.6230529595015576],[85.56593977154725,0.46728971962616817],[84.52751817237798,19.314641744548286],[80.16614745586709,35.82554517133956],[74.97403946002078,48.598130841121495],[67.08203530633438,57.009345794392516],[56.490134994807896,64.01869158878505],[39.66770508826583,72.11838006230529]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:02:11.913857Z"
1540,"1","2026-07-01T06:02:45.445690Z",1540,"/data/upload/8/b00b90f3-1f0b5494-0b6d-6d9e-8784-92d6176ed24a.jpg","[{""points"":[[0,87.85046728971963],[17.561541750656648,80.37383177570094],[48.93816301182986,75.70093457943925],[86.63693930323947,76.32398753894081],[99.86663408873414,78.03738317757009],[99.51540325372102,35.66978193146417],[99.51540325372102,28.504672897196258],[87.33940097326574,24.766355140186917],[68.37293588255655,22.741433021806852],[51.51385580192617,25.70093457943925],[32.313236821208235,31.775700934579437],[20.605542320770468,38.62928348909657],[14.868772015555962,44.54828660436137],[6.556308920245149,54.04984423676012],[0.46830778001751067,66.97819314641744]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":460}]",32.916,"[{""points"":[[0,87.85046728971963],[17.561541750656648,80.37383177570094],[48.93816301182986,75.70093457943925],[86.63693930323947,76.32398753894081],[99.86663408873414,78.03738317757009],[99.51540325372102,35.66978193146417],[99.51540325372102,28.504672897196258],[87.33940097326574,24.766355140186917],[68.37293588255655,22.741433021806852],[51.51385580192617,25.70093457943925],[32.313236821208235,31.775700934579437],[20.605542320770468,38.62928348909657],[14.868772015555962,44.54828660436137],[6.556308920245149,54.04984423676012],[0.46830778001751067,66.97819314641744]],""closed"":true,""original_width"":612,""original_height"":460}]","2026-07-01T06:02:45.445690Z"
1541,"1","2026-07-01T06:03:12.800809Z",1541,"/data/upload/8/6045463d-1f0bad73-02b4-6b7a-9656-92d6176ed24a.jpg","[{""points"":[[39.875389408099686,89.25233644859813],[40.7061266874351,86.44859813084112],[39.66770508826583,79.90654205607477],[33.229491173416406,57.165109034267914],[19.937694704049843,24.299065420560748],[10.384215991692628,0.46728971962616817],[64.58982346832815,0.46728971962616817],[71.65109034267913,17.133956386292834],[76.84319833852544,38.62928348909657],[78.29698857736241,55.9190031152648],[76.01246105919003,71.02803738317756],[71.85877466251299,78.34890965732087],[63.55140186915887,83.02180685358256],[50.25960539979232,87.53894080996885]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",26.528,"[{""points"":[[39.875389408099686,89.25233644859813],[40.7061266874351,86.44859813084112],[39.66770508826583,79.90654205607477],[33.229491173416406,57.165109034267914],[19.937694704049843,24.299065420560748],[10.384215991692628,0.46728971962616817],[64.58982346832815,0.46728971962616817],[71.65109034267913,17.133956386292834],[76.84319833852544,38.62928348909657],[78.29698857736241,55.9190031152648],[76.01246105919003,71.02803738317756],[71.85877466251299,78.34890965732087],[63.55140186915887,83.02180685358256],[50.25960539979232,87.53894080996885]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:03:12.800809Z"
1542,"1","2026-07-01T06:03:38.284588Z",1542,"/data/upload/8/792c0446-1f0baf3a-10d3-60b2-9d2a-92d6176ed24a.jpg","[{""points"":[[20.253293425365992,99.22118380062305],[22.113289760348582,94.39252336448598],[19.63329464703846,83.02180685358256],[14.2599719015332,62.616822429906534],[0.8266650377700404,24.766355140186917],[0.2066662594425101,0.778816199376947],[52.906562417282586,1.7133956386292832],[60.13988149777044,12.305295950155763],[66.13320302160324,26.323987538940806],[66.95986805937328,38.940809968847354],[67.5798668377008,57.943925233644855],[63.85987416773563,72.42990654205607],[59.1065502005579,80.68535825545172],[49.80656852564494,86.91588785046729],[40.506586850731985,91.74454828660437],[33.06660151080162,95.48286604361371]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":812}]",24.909,"[{""points"":[[20.253293425365992,99.22118380062305],[22.113289760348582,94.39252336448598],[19.63329464703846,83.02180685358256],[14.2599719015332,62.616822429906534],[0.8266650377700404,24.766355140186917],[0.2066662594425101,0.778816199376947],[52.906562417282586,1.7133956386292832],[60.13988149777044,12.305295950155763],[66.13320302160324,26.323987538940806],[66.95986805937328,38.940809968847354],[67.5798668377008,57.943925233644855],[63.85987416773563,72.42990654205607],[59.1065502005579,80.68535825545172],[49.80656852564494,86.91588785046729],[40.506586850731985,91.74454828660437],[33.06660151080162,95.48286604361371]],""closed"":true,""original_width"":612,""original_height"":812}]","2026-07-01T06:03:38.284588Z"
1543,"1","2026-07-01T06:04:06.911215Z",1543,"/data/upload/8/19c25b79-1f0cf5d3-fc75-67e6-bc56-92d6176ed24a.jpg","[{""points"":[[28.452751817237797,87.07165109034268],[30.114226375908622,83.02180685358256],[29.283489096573206,75.54517133956386],[28.245067497403948,64.17445482866043],[24.714434060228452,48.13084112149533],[19.106957424714434,30.529595015576323],[15.57632398753894,15.109034267912772],[9.553478712357217,0.46728971962616817],[45.482866043613704,0.46728971962616817],[53.374870197300105,12.616822429906541],[59.39771547248183,28.81619937694704],[61.889927310488055,43.30218068535825],[62.72066458982347,57.009345794392516],[61.47455867082036,67.601246105919],[58.98234683281412,75.54517133956386],[53.58255451713395,79.90654205607477],[45.067497403946,83.8006230529595],[34.47559709241953,86.29283489096574]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",28.007,"[{""points"":[[28.452751817237797,87.07165109034268],[30.114226375908622,83.02180685358256],[29.283489096573206,75.54517133956386],[28.245067497403948,64.17445482866043],[24.714434060228452,48.13084112149533],[19.106957424714434,30.529595015576323],[15.57632398753894,15.109034267912772],[9.553478712357217,0.46728971962616817],[45.482866043613704,0.46728971962616817],[53.374870197300105,12.616822429906541],[59.39771547248183,28.81619937694704],[61.889927310488055,43.30218068535825],[62.72066458982347,57.009345794392516],[61.47455867082036,67.601246105919],[58.98234683281412,75.54517133956386],[53.58255451713395,79.90654205607477],[45.067497403946,83.8006230529595],[34.47559709241953,86.29283489096574]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:04:06.911215Z"
1544,"1","2026-07-01T06:04:35.478497Z",1544,"/data/upload/8/78addf03-1f0d1a1d-44eb-6030-ae24-92d6176ed24a.jpg","[{""points"":[[30.529595015576323,99.53271028037383],[32.60643821391485,92.6791277258567],[33.229491173416406,76.01246105919003],[29.49117341640706,56.54205607476636],[23.67601246105919,33.64485981308411],[18.06853582554517,11.059190031152648],[13.707165109034266,0.3115264797507788],[58.359293873312566,0.46728971962616817],[65.42056074766354,13.084112149532709],[71.65109034267913,31.15264797507788],[74.35098650051921,49.532710280373834],[74.14330218068535,66.82242990654206],[71.02803738317756,77.57009345794393],[65.6282450674974,85.98130841121495],[56.28245067497404,92.5233644859813],[42.99065420560748,97.35202492211839]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",27.987,"[{""points"":[[30.529595015576323,99.53271028037383],[32.60643821391485,92.6791277258567],[33.229491173416406,76.01246105919003],[29.49117341640706,56.54205607476636],[23.67601246105919,33.64485981308411],[18.06853582554517,11.059190031152648],[13.707165109034266,0.3115264797507788],[58.359293873312566,0.46728971962616817],[65.42056074766354,13.084112149532709],[71.65109034267913,31.15264797507788],[74.35098650051921,49.532710280373834],[74.14330218068535,66.82242990654206],[71.02803738317756,77.57009345794393],[65.6282450674974,85.98130841121495],[56.28245067497404,92.5233644859813],[42.99065420560748,97.35202492211839]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:04:35.478497Z"
1545,"1","2026-07-01T06:05:04.086614Z",1545,"/data/upload/8/b31088fe-1f0db2df-bd52-6b8a-813e-92d6176ed24a.jpg","[{""points"":[[98.65005192107996,98.75389408099689],[98.0269989615784,80.8411214953271],[92.21183800623052,53.271028037383175],[84.52751817237798,30.373831775700932],[76.22014537902389,19.003115264797508],[69.36656282450674,13.707165109034266],[57.3208722741433,10.903426791277258],[38.83696780893043,8.722741433021806],[26.791277258566975,8.878504672897195],[22.429906542056074,18.69158878504673],[18.06853582554517,36.60436137071651],[12.668743509865005,68.38006230529595],[8.93042575285566,99.53271028037383]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",28.002,"[{""points"":[[98.65005192107996,98.75389408099689],[98.0269989615784,80.8411214953271],[92.21183800623052,53.271028037383175],[84.52751817237798,30.373831775700932],[76.22014537902389,19.003115264797508],[69.36656282450674,13.707165109034266],[57.3208722741433,10.903426791277258],[38.83696780893043,8.722741433021806],[26.791277258566975,8.878504672897195],[22.429906542056074,18.69158878504673],[18.06853582554517,36.60436137071651],[12.668743509865005,68.38006230529595],[8.93042575285566,99.53271028037383]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:05:04.086614Z"
1546,"1","2026-07-01T06:05:29.250105Z",1546,"/data/upload/8/8eac0264-1f0dbe18-6d7d-651c-ade6-92d6176ed24a.jpg","[{""points"":[[0.23415389000875533,0.1557632398753894],[0.11707694500437767,13.084112149532709],[5.970924195223261,29.906542056074763],[14.751695070551584,52.49221183800623],[21.893388715818624,65.88785046728972],[29.269236251094416,76.16822429906543],[34.65477572129579,80.8411214953271],[46.245393276729175,83.17757009345794],[64.15816586239896,83.33333333333334],[75.9829373078411,80.99688473520249],[80.54893816301183,63.39563862928349],[83.94416956813878,33.95638629283489],[86.87109319324823,-0.1557632398753894]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":460}]",24.569,"[{""points"":[[0.23415389000875533,0.1557632398753894],[0.11707694500437767,13.084112149532709],[5.970924195223261,29.906542056074763],[14.751695070551584,52.49221183800623],[21.893388715818624,65.88785046728972],[29.269236251094416,76.16822429906543],[34.65477572129579,80.8411214953271],[46.245393276729175,83.17757009345794],[64.15816586239896,83.33333333333334],[75.9829373078411,80.99688473520249],[80.54893816301183,63.39563862928349],[83.94416956813878,33.95638629283489],[86.87109319324823,-0.1557632398753894]],""closed"":true,""original_width"":612,""original_height"":460}]","2026-07-01T06:05:29.250105Z"
1547,"1","2026-07-01T06:05:53.187420Z",1547,"/data/upload/8/8537c6f5-1f0dd695-4b18-62ac-a76e-92d6176ed24a.jpg","[{""points"":[[78.29698857736241,99.37694704049844],[50.67497403946002,90.18691588785047],[34.26791277258567,81.61993769470405],[28.037383177570092,76.01246105919003],[20.1453790238837,59.50155763239875],[14.953271028037381,37.53894080996885],[13.084112149532709,18.847352024922117],[15.36863966770509,0.46728971962616817],[96.15784008307374,0.46728971962616817],[88.26583592938732,27.258566978193144],[84.11214953271028,48.90965732087228],[82.03530633437175,65.26479750778816],[79.75077881619937,82.2429906542056],[78.29698857736241,93.76947040498442],[80.37383177570094,98.75389408099689]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",23.333,"[{""points"":[[78.29698857736241,99.37694704049844],[50.67497403946002,90.18691588785047],[34.26791277258567,81.61993769470405],[28.037383177570092,76.01246105919003],[20.1453790238837,59.50155763239875],[14.953271028037381,37.53894080996885],[13.084112149532709,18.847352024922117],[15.36863966770509,0.46728971962616817],[96.15784008307374,0.46728971962616817],[88.26583592938732,27.258566978193144],[84.11214953271028,48.90965732087228],[82.03530633437175,65.26479750778816],[79.75077881619937,82.2429906542056],[78.29698857736241,93.76947040498442],[80.37383177570094,98.75389408099689]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:05:53.187420Z"
1548,"1","2026-07-01T06:06:27.845268Z",1548,"/data/upload/8/5b920c71-1f0def71-4336-659e-a655-92d6176ed24a.jpg","[{""points"":[[23.260643821391486,99.68847352024922],[23.883696780893043,73.67601246105919],[24.299065420560748,41.74454828660436],[24.922118380062305,18.06853582554517],[24.922118380062305,8.09968847352025],[32.8141225337487,7.476635514018691],[51.505711318795434,9.657320872274143],[58.359293873312566,11.838006230529595],[62.51298026998961,14.641744548286603],[66.25129802699897,22.741433021806852],[69.98961578400831,33.021806853582554],[72.06645898234683,44.704049844236756],[72.27414330218068,64.33021806853583],[70.40498442367601,83.02180685358256],[65.6282450674974,96.26168224299066],[63.55140186915887,99.53271028037383]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",34.003,"[{""points"":[[23.260643821391486,99.68847352024922],[23.883696780893043,73.67601246105919],[24.299065420560748,41.74454828660436],[24.922118380062305,18.06853582554517],[24.922118380062305,8.09968847352025],[32.8141225337487,7.476635514018691],[51.505711318795434,9.657320872274143],[58.359293873312566,11.838006230529595],[62.51298026998961,14.641744548286603],[66.25129802699897,22.741433021806852],[69.98961578400831,33.021806853582554],[72.06645898234683,44.704049844236756],[72.27414330218068,64.33021806853583],[70.40498442367601,83.02180685358256],[65.6282450674974,96.26168224299066],[63.55140186915887,99.53271028037383]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:06:27.845268Z"
1549,"1","2026-07-01T06:08:09.901518Z",1549,"/data/upload/8/26f1c251-1f0e7a6d-effb-6748-bbf3-92d6176ed24a.jpg","[{""points"":[[75.18172377985462,99.37694704049844],[72.06645898234683,89.56386292834891],[69.98961578400831,66.1993769470405],[71.23572170301142,37.22741433021807],[74.97403946002078,13.084112149532709],[78.29698857736241,3.2710280373831773],[82.2429906542056,0.1557632398753894],[67.70508826583594,0.3115264797507788],[56.490134994807896,2.64797507788162],[46.728971962616825,5.919003115264798],[39.875389408099686,12.305295950155763],[33.64485981308411,24.766355140186917],[30.114226375908622,42.834890965732086],[30.529595015576323,59.813084112149525],[33.021806853582554,74.9221183800623],[40.913811007268954,89.40809968847351],[47.14434060228453,93.61370716510903],[65.6282450674974,99.68847352024922]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",101.406,"[{""points"":[[75.18172377985462,99.37694704049844],[72.06645898234683,89.56386292834891],[69.98961578400831,66.1993769470405],[71.23572170301142,37.22741433021807],[74.97403946002078,13.084112149532709],[78.29698857736241,3.2710280373831773],[82.2429906542056,0.1557632398753894],[67.70508826583594,0.3115264797507788],[56.490134994807896,2.64797507788162],[46.728971962616825,5.919003115264798],[39.875389408099686,12.305295950155763],[33.64485981308411,24.766355140186917],[30.114226375908622,42.834890965732086],[30.529595015576323,59.813084112149525],[33.021806853582554,74.9221183800623],[40.913811007268954,89.40809968847351],[47.14434060228453,93.61370716510903],[65.6282450674974,99.68847352024922]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:08:09.901518Z"
1550,"1","2026-07-01T06:08:35.278360Z",1550,"/data/upload/8/c3e48527-1f0f823c-3612-602a-a1d4-92d6176ed24a.jpg","[{""points"":[[79.97984240425143,99.06542056074767],[77.91317980982632,82.2429906542056],[76.67318225317126,64.797507788162],[75.6398509559587,31.931464174454828],[78.11984606926883,6.697819314641744],[79.97984240425143,0.3115264797507788],[48.56657096898988,0.3115264797507788],[38.646590515749395,4.361370716510903],[30.173273878606476,12.77258566978193],[22.526622279233603,28.81619937694704],[16.94663327428583,50.93457943925234],[17.56663205261336,76.01246105919003],[23.766619835888665,99.84423676012462]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":812}]",24.492,"[{""points"":[[79.97984240425143,99.06542056074767],[77.91317980982632,82.2429906542056],[76.67318225317126,64.797507788162],[75.6398509559587,31.931464174454828],[78.11984606926883,6.697819314641744],[79.97984240425143,0.3115264797507788],[48.56657096898988,0.3115264797507788],[38.646590515749395,4.361370716510903],[30.173273878606476,12.77258566978193],[22.526622279233603,28.81619937694704],[16.94663327428583,50.93457943925234],[17.56663205261336,76.01246105919003],[23.766619835888665,99.84423676012462]],""closed"":true,""original_width"":612,""original_height"":812}]","2026-07-01T06:08:35.278360Z"
1551,"1","2026-07-01T06:09:10.500832Z",1551,"/data/upload/8/97cf74f0-1f09aa57-1e34-6af6-86df-0242ac110004.jpg","[{""points"":[[72.06645898234683,98.28660436137072],[69.98961578400831,83.17757009345794],[67.49740394600208,58.09968847352025],[66.45898234683281,31.931464174454828],[64.58982346832815,10.74766355140187],[64.797507788162,6.853582554517133],[53.58255451713395,7.009345794392523],[41.53686396677051,9.657320872274143],[34.26791277258567,11.526479750778815],[29.283489096573206,19.781931464174455],[26.168224299065418,32.242990654205606],[24.922118380062305,46.88473520249221],[25.12980269989616,64.64174454828661],[28.037383177570092,79.2834890965732],[33.229491173416406,92.83489096573209],[39.46002076843199,97.35202492211839]],""closed"":true,""labels"":[""Block Tyre""],""original_width"":612,""original_height"":816}]",34.632,"[{""points"":[[72.06645898234683,98.28660436137072],[69.98961578400831,83.17757009345794],[67.49740394600208,58.09968847352025],[66.45898234683281,31.931464174454828],[64.58982346832815,10.74766355140187],[64.797507788162,6.853582554517133],[53.58255451713395,7.009345794392523],[41.53686396677051,9.657320872274143],[34.26791277258567,11.526479750778815],[29.283489096573206,19.781931464174455],[26.168224299065418,32.242990654205606],[24.922118380062305,46.88473520249221],[25.12980269989616,64.64174454828661],[28.037383177570092,79.2834890965732],[33.229491173416406,92.83489096573209],[39.46002076843199,97.35202492211839]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:09:10.500832Z"
1552,"1","2026-07-01T06:09:34.269213Z",1552,"/data/upload/8/33588dbd-1f0a5a1f-9dad-6d82-9f9f-92d6176ed24a.jpg","[{""points"":[[80.37383177570094,99.68847352024922],[78.08930425752855,65.10903426791276],[76.22014537902389,35.046728971962615],[75.18172377985462,16.978193146417446],[74.35098650051921,12.461059190031152],[54.62097611630322,13.395638629283487],[36.55244029075805,16.1993769470405],[29.698857736240914,19.781931464174455],[22.01453790238837,28.34890965732087],[13.707165109034266,46.728971962616825],[10.384215991692628,61.059190031152646],[7.892004153686397,77.57009345794393],[8.09968847352025,99.84423676012462]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",23.126,"[{""points"":[[80.37383177570094,99.68847352024922],[78.08930425752855,65.10903426791276],[76.22014537902389,35.046728971962615],[75.18172377985462,16.978193146417446],[74.35098650051921,12.461059190031152],[54.62097611630322,13.395638629283487],[36.55244029075805,16.1993769470405],[29.698857736240914,19.781931464174455],[22.01453790238837,28.34890965732087],[13.707165109034266,46.728971962616825],[10.384215991692628,61.059190031152646],[7.892004153686397,77.57009345794393],[8.09968847352025,99.84423676012462]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:09:34.269213Z"
1553,"1","2026-07-01T06:10:08.259829Z",1553,"/data/upload/8/479a62b3-1f0a5a5a-8c34-6b56-a582-92d6176ed24a.jpg","[{""points"":[[69.98961578400831,99.37694704049844],[68.7435098650052,69.1588785046729],[70.40498442367601,48.442367601246104],[74.14330218068535,29.750778816199375],[81.20456905503634,7.943925233644859],[85.56593977154725,0.1557632398753894],[50.88265835929388,0.1557632398753894],[38.42159916926272,12.461059190031152],[31.15264797507788,20.87227414330218],[25.960539979231566,31.931464174454828],[22.63759086188993,43.769470404984425],[20.35306334371755,58.09968847352025],[19.52232606438214,72.42990654205607],[22.84527518172378,88.3177570093458],[28.245067497403948,99.22118380062305]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",33.198,"[{""points"":[[69.98961578400831,99.37694704049844],[68.7435098650052,69.1588785046729],[70.40498442367601,48.442367601246104],[74.14330218068535,29.750778816199375],[81.20456905503634,7.943925233644859],[85.56593977154725,0.1557632398753894],[50.88265835929388,0.1557632398753894],[38.42159916926272,12.461059190031152],[31.15264797507788,20.87227414330218],[25.960539979231566,31.931464174454828],[22.63759086188993,43.769470404984425],[20.35306334371755,58.09968847352025],[19.52232606438214,72.42990654205607],[22.84527518172378,88.3177570093458],[28.245067497403948,99.22118380062305]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:10:08.259829Z"
1554,"1","2026-07-01T06:10:30.998369Z",1554,"/data/upload/8/72758eec-1f0a5a18-132a-60fe-aaca-92d6176ed24a.jpg","[{""points"":[[19.314641744548286,99.22118380062305],[18.69158878504673,68.84735202492212],[17.653167185877468,38.78504672897196],[15.784008307372794,15.732087227414329],[14.330218068535824,0.3115264797507788],[38.42159916926272,0.3115264797507788],[57.11318795430945,4.049844236760125],[65.6282450674974,8.878504672897195],[74.14330218068535,17.445482866043612],[81.82762201453791,32.398753894081],[87.43509865005193,47.81931464174455],[90.96573208722741,70.40498442367601],[89.92731048805815,99.68847352024922]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",22.142,"[{""points"":[[19.314641744548286,99.22118380062305],[18.69158878504673,68.84735202492212],[17.653167185877468,38.78504672897196],[15.784008307372794,15.732087227414329],[14.330218068535824,0.3115264797507788],[38.42159916926272,0.3115264797507788],[57.11318795430945,4.049844236760125],[65.6282450674974,8.878504672897195],[74.14330218068535,17.445482866043612],[81.82762201453791,32.398753894081],[87.43509865005193,47.81931464174455],[90.96573208722741,70.40498442367601],[89.92731048805815,99.68847352024922]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:10:30.998369Z"
1555,"1","2026-07-01T06:10:54.930769Z",1555,"/data/upload/8/d9c13b58-1f0a5a19-9e73-6f88-9086-92d6176ed24a.jpg","[{""points"":[[23.67601246105919,99.53271028037383],[18.89927310488058,59.65732087227414],[16.614745586708203,25.85669781931464],[18.276220145379025,8.566978193146417],[28.452751817237797,7.320872274143301],[60.43613707165109,7.476635514018691],[68.95119418483905,9.501557632398754],[82.45067497403946,17.75700934579439],[95.32710280373831,32.86604361370716],[99.48078920041536,48.442367601246104],[99.68847352024922,99.22118380062305]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",23.282,"[{""points"":[[23.67601246105919,99.53271028037383],[18.89927310488058,59.65732087227414],[16.614745586708203,25.85669781931464],[18.276220145379025,8.566978193146417],[28.452751817237797,7.320872274143301],[60.43613707165109,7.476635514018691],[68.95119418483905,9.501557632398754],[82.45067497403946,17.75700934579439],[95.32710280373831,32.86604361370716],[99.48078920041536,48.442367601246104],[99.68847352024922,99.22118380062305]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:10:54.930769Z"
1556,"1","2026-07-01T06:11:20.488860Z",1556,"/data/upload/8/bed01cd8-1f0a5af2-f347-609e-b939-92d6176ed24a.jpg","[{""points"":[[27.82969885773624,98.90965732087228],[27.206645898234683,80.21806853582555],[23.67601246105919,48.753894080996886],[19.52232606438214,20.093457943925234],[16.40706126687435,6.5420560747663545],[15.36863966770509,4.205607476635514],[24.5067497403946,3.582554517133956],[50.05192107995846,6.697819314641744],[60.64382139148494,10.74766355140187],[67.91277258566979,17.445482866043612],[76.01246105919003,27.570093457943923],[81.4122533748702,40.34267912772586],[86.39667705088266,56.38629283489096],[88.68120456905504,71.33956386292834],[89.92731048805815,87.22741433021807],[88.68120456905504,98.4423676012461]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",24.928,"[{""points"":[[27.82969885773624,98.90965732087228],[27.206645898234683,80.21806853582555],[23.67601246105919,48.753894080996886],[19.52232606438214,20.093457943925234],[16.40706126687435,6.5420560747663545],[15.36863966770509,4.205607476635514],[24.5067497403946,3.582554517133956],[50.05192107995846,6.697819314641744],[60.64382139148494,10.74766355140187],[67.91277258566979,17.445482866043612],[76.01246105919003,27.570093457943923],[81.4122533748702,40.34267912772586],[86.39667705088266,56.38629283489096],[88.68120456905504,71.33956386292834],[89.92731048805815,87.22741433021807],[88.68120456905504,98.4423676012461]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:11:20.488860Z"
